"id","fdc_id","fdc_of_input_food","seq_num","amount","sr_code","sr_description","unit","portion_code","portion_description","gram_weight","retention_code","survey_flag"
"121782","2345645","","2","28.375","1145","Butter, stick, unsalted","GM","0","NONE","28.375","0",""
"121783","2345645","","3","2.0","82104000","Olive oil","TB","10205","1 cup","28.0","0",""
"121788","2345645","","8","472.0","51107040","Bread, French or Vienna, toasted","GM","0","NONE","472.0","0",""
"121784","2345645","","4","3.5","6170","Soup, stock, beef, home-prepared","C","10205","1 cup","840.0","0",""
"121787","2345645","","7","0.5","2030","Spices, pepper, black","TS","21000","1 tablespoon","1.067","0",""
"121789","2345645","","9","8.0","1023","Cheese, gruyere","WO","0","NONE","226.8","1",""
"121786","2345645","","6","1.0","2047","Salt, table, iodized","TS","10205","1 cup","6.0","0",""
"121785","2345645","","5","0.1","2042","Spices, thyme, dried","GM","0","NONE","0.1","0",""
"121790","2345646","","1","1.0","6049","Soup, pea, green, canned, condensed","","62614","1 can (11.25 oz)","319.0","0",""
"121791","2345646","","2","10.0","11100000","Milk, NFS","FO","10205","1 cup","305.0","2151",""
"121792","2345647","","1","1.0","6101","Soup, cream of vegetable, dry, powder","","62821","1 packet (6 fl oz prepared)","17.7","0",""
"121793","2345647","","2","6.0","11100000","Milk, NFS","FO","10205","1 cup","183.0","2152",""
"121798","2345648","","5","1.0","11291","Onions, spring or scallions (includes tops and bulb), raw","C","21025","1 tablespoon, chopped","96.0","3456",""
"121799","2345648","","6","15.938","16123","Soy sauce made from soy and wheat (shoyu)","GM","0","NONE","15.938","0",""
"121797","2345648","","4","1.0","4518","Oil, corn","TB","10205","1 cup","14.0","0",""
"121795","2345648","","2","40.0","11669","Seaweed, wakame, raw","","63260","1/8 cup or 2 tablespoons","400.0","3006",""
"121794","2345648","","1","6.0","6008","Soup, beef broth or bouillon canned, ready-to-serve","C","10205","1 cup","1440.0","0",""
"121796","2345648","","3","6.0","23631","Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, select, raw","WO","0","NONE","170.1","654",""
"121800","2345649","","1","100.0","6067","Soup, chunky vegetable, canned, ready-to-serve","GM","0","NONE","100.0","0",""
"121801","2345650","","1","100.0","27060","Soup, chunky vegetable, reduced sodium, canned, ready-to-serve","GM","0","NONE","100.0","0",""
"121803","2345651","","2","8.0","14411","Beverages, water, tap, drinking","","30000","1 fl oz","236.8","0",""
"121802","2345651","","1","1.0","6101","Soup, cream of vegetable, dry, powder","","63153","Amount of dry mix to make 8 fl oz prepared","23.6","0",""
"121813","2345652","","10","360.0","11529","Tomatoes, red, ripe, raw, year round average","GM","0","NONE","360.0","3751",""
"121810","2345652","","7","1.0","11052","Beans, snap, green, raw","","10205","1 cup","100.0","3006",""
"121805","2345652","","2","110.0","11282","Onions, raw","GM","0","NONE","110.0","3456",""
"121804","2345652","","1","6.0","6008","Soup, beef broth or bouillon canned, ready-to-serve","C","10205","1 cup","1440.0","0",""
"121806","2345652","","3","61.0","11124","Carrots, raw","GM","0","NONE","61.0","3456",""
"121812","2345652","","9","164.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","164.0","3776",""
"121811","2345652","","8","144.0","11313","Peas, green, frozen, cooked, boiled, drained, without salt","GM","0","NONE","144.0","3006",""
"121809","2345652","","6","1.0","82101000","Vegetable oil, NFS","TB","10205","1 cup","14.0","0",""
"121807","2345652","","4","40.0","11143","Celery, raw","GM","0","NONE","40.0","3776",""
"121814","2345652","","11","4.0","11352","Potatoes, flesh and skin, raw","","62957","1/2 cup diced","300.0","3309",""
"121808","2345652","","5","0.25","11297","Parsley, fresh","C","10205","1 cup","15.0","0",""
"121817","2345653","","3","61.0","11124","Carrots, raw","GM","0","NONE","61.0","3456",""
"121818","2345653","","4","40.0","11143","Celery, raw","GM","0","NONE","40.0","3776",""
"121815","2345653","","1","6.0","6008","Soup, beef broth or bouillon canned, ready-to-serve","C","10205","1 cup","1440.0","0",""
"121820","2345653","","6","0.25","11297","Parsley, fresh","C","10205","1 cup","15.0","0",""
"121825","2345653","","11","180.0","11529","Tomatoes, red, ripe, raw, year round average","GM","0","NONE","180.0","3751",""
"121821","2345653","","7","3.0","20109","Noodles, egg, dry, enriched","WO","0","NONE","85.05","384",""
"121822","2345653","","8","0.5","11052","Beans, snap, green, raw","C","10205","1 cup","50.0","3006",""
"121826","2345653","","12","2.0","11352","Potatoes, flesh and skin, raw","","62957","1/2 cup diced","150.0","3309",""
"121824","2345653","","10","82.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","82.0","3776",""
"121816","2345653","","2","110.0","11282","Onions, raw","GM","0","NONE","110.0","3456",""
"121823","2345653","","9","72.0","11313","Peas, green, frozen, cooked, boiled, drained, without salt","GM","0","NONE","72.0","3006",""
"121819","2345653","","5","1.0","82101000","Vegetable oil, NFS","TB","10205","1 cup","14.0","0",""
"121827","2345654","","1","100.0","6177","Soup, minestrone, canned, reduced sodium, ready-to-serve","GM","0","NONE","100.0","0",""
"121832","2345655","","5","0.25","11297","Parsley, fresh","","10205","1 cup","15.0","0",""
"121828","2345655","","1","6.0","6008","Soup, beef broth or bouillon canned, ready-to-serve","C","10205","1 cup","1440.0","0",""
"121836","2345655","","9","0.5","11052","Beans, snap, green, raw","","10205","1 cup","50.0","3006",""
"121838","2345655","","11","82.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","82.0","3776",""
"121829","2345655","","2","110.0","11282","Onions, raw","GM","0","NONE","110.0","3456",""
"121830","2345655","","3","61.0","11124","Carrots, raw","GM","0","NONE","61.0","3456",""
"121833","2345655","","6","1.0","82101000","Vegetable oil, NFS","TB","10205","1 cup","14.0","0",""
"121831","2345655","","4","40.0","11143","Celery, raw","GM","0","NONE","40.0","3776",""
"121834","2345655","","7","3.0","20109","Noodles, egg, dry, enriched","WO","0","NONE","85.05","384",""
"121835","2345655","","8","2.0","16050","Beans, white, mature seeds, cooked, boiled, without salt","C","10205","1 cup","358.0","550",""
"121837","2345655","","10","72.0","11313","Peas, green, frozen, cooked, boiled, drained, without salt","GM","0","NONE","72.0","3006",""
"121839","2345655","","12","180.0","11529","Tomatoes, red, ripe, raw, year round average","GM","0","NONE","180.0","3751",""
"121840","2345656","","1","1.0","6040","Soup, minestrone, canned, condensed","","60492","1 can (10.75 oz)","298.0","0",""
"121841","2345656","","2","10.0","14411","Beverages, water, tap, drinking","FO","10205","1 cup","296.25","0",""
"121843","2345657","","2","10.0","14411","Beverages, water, tap, drinking","FO","10205","1 cup","296.25","0",""
"121842","2345657","","1","1.0","6071","Soup, vegetable beef, canned, condensed","","60482","1 can","305.0","0",""
"121844","2345658","","1","1.0","6068","Soup, vegetarian vegetable, canned, condensed","","60491","1 can (10.5 oz), undiluted","298.0","0",""
"121845","2345658","","2","10.0","14411","Beverages, water, tap, drinking","FO","10205","1 cup","296.25","0",""
"121846","2345659","","1","100.0","6039","Soup, minestrone, canned, chunky, ready-to-serve","GM","0","NONE","100.0","0",""
"121850","2345660","","4","40.0","11143","Celery, raw","GM","0","NONE","40.0","3776",""
"121854","2345660","","8","0.5","11052","Beans, snap, green, raw","","10205","1 cup","50.0","3006",""
"121848","2345660","","2","110.0","11282","Onions, raw","GM","0","NONE","110.0","3456",""
"121847","2345660","","1","6.0","6008","Soup, beef broth or bouillon canned, ready-to-serve","C","10205","1 cup","1440.0","0",""
"121852","2345660","","6","1.0","82101000","Vegetable oil, NFS","TB","10205","1 cup","14.0","0",""
"121858","2345660","","12","2.0","11352","Potatoes, flesh and skin, raw","","62957","1/2 cup diced","150.0","3309",""
"121851","2345660","","5","0.25","11297","Parsley, fresh","","10205","1 cup","15.0","0",""
"121857","2345660","","11","180.0","11529","Tomatoes, red, ripe, raw, year round average","GM","0","NONE","180.0","3751",""
"121856","2345660","","10","82.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","82.0","3776",""
"121855","2345660","","9","72.0","11313","Peas, green, frozen, cooked, boiled, drained, without salt","GM","0","NONE","72.0","3006",""
"121849","2345660","","3","61.0","11124","Carrots, raw","GM","0","NONE","61.0","3456",""
"121853","2345660","","7","268.0","23602","Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised","GM","0","NONE","268.0","770",""
"121862","2345661","","4","40.0","11143","Celery, raw","GM","0","NONE","40.0","3776",""
"121860","2345661","","2","110.0","11282","Onions, raw","GM","0","NONE","110.0","3456",""
"121859","2345661","","1","6.0","6008","Soup, beef broth or bouillon canned, ready-to-serve","","10205","1 cup","1440.0","0",""
"121869","2345661","","11","82.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","82.0","3776",""
"121863","2345661","","5","0.25","11297","Parsley, fresh","C","10205","1 cup","15.0","0",""
"121868","2345661","","10","72.0","11313","Peas, green, frozen, cooked, boiled, drained, without salt","GM","0","NONE","72.0","3006",""
"121866","2345661","","8","268.0","23602","Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised","GM","0","NONE","268.0","770",""
"121864","2345661","","6","1.0","82101000","Vegetable oil, NFS","TB","10205","1 cup","14.0","0",""
"121870","2345661","","12","180.0","11529","Tomatoes, red, ripe, raw, year round average","GM","0","NONE","180.0","3751",""
"121861","2345661","","3","61.0","11124","Carrots, raw","GM","0","NONE","61.0","3456",""
"121867","2345661","","9","0.5","11052","Beans, snap, green, raw","","10205","1 cup","50.0","3006",""
"121865","2345661","","7","3.0","20109","Noodles, egg, dry, enriched","WO","0","NONE","85.05","384",""
"121877","2345662","","7","1.0","20044","Rice, white, long-grain, regular, raw, enriched","","62389","1/2 cup","92.0","432",""
"121880","2345662","","10","72.0","11313","Peas, green, frozen, cooked, boiled, drained, without salt","GM","0","NONE","72.0","3006",""
"121878","2345662","","8","268.0","23602","Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised","GM","0","NONE","268.0","770",""
"121879","2345662","","9","0.5","11052","Beans, snap, green, raw","","10205","1 cup","50.0","3006",""
"121882","2345662","","12","180.0","11529","Tomatoes, red, ripe, raw, year round average","GM","0","NONE","180.0","3751",""
"121873","2345662","","3","61.0","11124","Carrots, raw","GM","0","NONE","61.0","3456",""
"121871","2345662","","1","6.0","6008","Soup, beef broth or bouillon canned, ready-to-serve","","10205","1 cup","1440.0","0",""
"121881","2345662","","11","82.0","11179","Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt","GM","0","NONE","82.0","3776",""
"121876","2345662","","6","1.0","82101000","Vegetable oil, NFS","TB","10205","1 cup","14.0","0",""
"121875","2345662","","5","0.25","11297","Parsley, fresh","","10205","1 cup","15.0","0",""
"121874","2345662","","4","40.0","11143","Celery, raw","GM","0","NONE","40.0","3776",""
"121872","2345662","","2","110.0","11282","Onions, raw","GM","0","NONE","110.0","3456",""
"121883","2345663","","1","100.0","6070","Soup, chunky beef, canned, ready-to-serve","GM","0","NONE","100.0","0",""
"121884","2345664","","1","100.0","6700","Soup, vegetable broth, ready to serve","GM","0","NONE","100.0","0",""
"121885","2345665","","1","30.0","3108","Babyfood, vegetables, sweet potatoes strained","GM","0","NONE","30.0","0",""
"121890","2345665","","6","5.0","3092","Babyfood, vegetables, green beans, junior","GM","0","NONE","5.0","0",""
"121886","2345665","","2","20.0","3099","Babyfood, vegetables, carrots, strained","GM","0","NONE","20.0","0",""
"121892","2345665","","8","5.0","3112","Babyfood, potatoes, toddler","GM","0","NONE","5.0","0",""
"121891","2345665","","7","5.0","3127","Babyfood, vegetables, spinach, creamed, strained","GM","0","NONE","5.0","0",""
"121887","2345665","","3","15.0","3121","Babyfood, vegetables, peas, strained","GM","0","NONE","15.0","0",""
"121888","2345665","","4","10.0","3104","Babyfood, vegetables, squash, strained","GM","0","NONE","10.0","0",""
"121889","2345665","","5","10.0","3119","Babyfood, vegetables, corn, creamed, strained","GM","0","NONE","10.0","0",""
"121893","2345666","","1","100.0","3099","Babyfood, vegetables, carrots, strained","GM","0","NONE","100.0","0",""
"121894","2345667","","1","100.0","3100","Babyfood, vegetables, carrots, junior","GM","0","NONE","100.0","0",""
"121895","2345668","","1","100.0","3104","Babyfood, vegetables, squash, strained","GM","0","NONE","100.0","0",""
"121896","2345669","","1","100.0","3105","Babyfood, vegetables, squash, junior","GM","0","NONE","100.0","0",""
"121897","2345670","","1","100.0","3108","Babyfood, vegetables, sweet potatoes strained","GM","0","NONE","100.0","0",""
"121898","2345671","","1","100.0","3109","Babyfood, vegetables, sweet potatoes, junior","GM","0","NONE","100.0","0",""
"121899","2345672","","1","100.0","3092","Babyfood, vegetables, green beans, junior","GM","0","NONE","100.0","0",""
"121900","2345673","","1","100.0","3092","Babyfood, vegetables, green beans, junior","GM","0","NONE","100.0","0",""
"121901","2345674","","1","100.0","3098","Babyfood, vegetables, beets, strained","GM","0","NONE","100.0","0",""
"121902","2345675","","1","100.0","76000000","Baby Toddler vegetable, NFS","GM","0","NONE","100.0","0",""
"121903","2345676","","1","100.0","76000000","Baby Toddler vegetable, NFS","GM","0","NONE","100.0","0",""
"121904","2345677","","1","96.0","76000000","Baby Toddler vegetable, NFS","GM","0","NONE","96.0","0",""
"121906","2345677","","3","3.0","8120","Cereals, oats, regular and quick, not fortified, dry","GM","0","NONE","3.0","0",""
"121905","2345677","","2","1.0","57806050","Baby Toddler cereal, multigrain, dry","GM","0","NONE","1.0","0",""
"121910","2345678","","4","3.0","8120","Cereals, oats, regular and quick, not fortified, dry","GM","0","NONE","3.0","0",""
"121907","2345678","","1","86.0","76000000","Baby Toddler vegetable, NFS","GM","0","NONE","86.0","0",""
"121909","2345678","","3","1.0","57806050","Baby Toddler cereal, multigrain, dry","GM","0","NONE","1.0","0",""
"121908","2345678","","2","10.0","20000300","Baby Toddler meat, NFS","GM","0","NONE","10.0","0",""
"121911","2345679","","1","100.0","3121","Babyfood, vegetables, peas, strained","GM","0","NONE","100.0","0",""
"121912","2345680","","1","100.0","3121","Babyfood, vegetables, peas, strained","GM","0","NONE","100.0","0",""
"121916","2345681","","4","25.0","76702200","Toddler meal, rice and vegetables","GM","0","NONE","25.0","0",""
"121913","2345681","","1","25.0","76702400","Toddler meal, pasta and vegetables","GM","0","NONE","25.0","0",""
"121914","2345681","","2","25.0","76702300","Toddler meal, pasta","GM","0","NONE","25.0","0",""
"121915","2345681","","3","25.0","76702100","Toddler meal, meat and vegetables","GM","0","NONE","25.0","0",""
"121921","2345682","","5","0.3","2047","Salt, table, iodized","GM","0","NONE","0.3","0",""
"121918","2345682","","2","20.0","20000300","Baby Toddler meat, NFS","GM","0","NONE","20.0","0",""
"121919","2345682","","3","30.0","3112","Babyfood, potatoes, toddler","GM","0","NONE","30.0","0",""
"121920","2345682","","4","2.0","4582","Oil, canola","GM","0","NONE","2.0","0",""
"121917","2345682","","1","48.0","76000000","Baby Toddler vegetable, NFS","GM","0","NONE","48.0","0",""
"121923","2345683","","2","20.0","20000300","Baby Toddler meat, NFS","GM","0","NONE","20.0","0",""
"121922","2345683","","1","50.0","76000000","Baby Toddler vegetable, NFS","GM","0","NONE","50.0","0",""
"121924","2345683","","3","30.0","20045","Rice, white, long-grain, regular, enriched, cooked","GM","0","NONE","30.0","0",""
"121925","2345683","","4","0.4","2047","Salt, table, iodized","GM","0","NONE","0.4","0",""
"121926","2345684","","1","75.0","3048","Babyfood, macaroni and cheese, toddler","GM","0","NONE","75.0","0",""
"121927","2345684","","2","25.0","20121","Pasta, cooked, enriched, without added salt","GM","0","NONE","25.0","0",""
"121929","2345685","","2","40.0","76000000","Baby Toddler vegetable, NFS","GM","0","NONE","40.0","0",""
"121928","2345685","","1","60.0","76702300","Toddler meal, pasta","GM","0","NONE","60.0","0",""
"121935","2345686","","6","6.0","9195","Olives, pickled, canned or bottled, green","GM","0","NONE","6.0","157",""
"121932","2345686","","3","95.3","21500000","Beef, ground, raw","GM","0","NONE","95.3","754",""
"121937","2345686","","8","60.0","82101000","Vegetable oil, NFS","GM","0","NONE","60.0","0",""
"121933","2345686","","4","0.25","74410110","Puerto Rican seasoning with ham","C","10205","1 cup","60.0","0",""
"121930","2345686","","1","1.5","11352","Potatoes, flesh and skin, raw","LB","0","NONE","680.4","3310",""
"121936","2345686","","7","45.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","45.0","103",""
"121934","2345686","","5","1.0","2047","Salt, table, iodized","GM","0","NONE","1.0","0",""
"121931","2345686","","2","6.0","20081","Flour, wheat, all-purpose, enriched, bleached","TS","10205","1 cup","15.625","305",""
"121938","2345687","","1","716.0","9277","Plantains, yellow, raw","GM","0","NONE","716.0","153",""
"121940","2345687","","3","96.0","82101000","Vegetable oil, NFS","GM","0","NONE","96.0","0",""
"121939","2345687","","2","0.5","22704010","Pork, cracklings","LB","0","NONE","226.8","0",""
"121953","2345688","","13","29.4","11282","Onions, raw","GM","0","NONE","29.4","3465",""
"121950","2345688","","10","55.6","10141","Pork, cured, ham, center slice, country-style, separable lean only, raw","GM","0","NONE","55.6","1552",""
"121949","2345688","","9","3.8","2047","Salt, table, iodized","GM","0","NONE","3.8","0",""
"121948","2345688","","8","12.2","9195","Olives, pickled, canned or bottled, green","GM","0","NONE","12.2","155",""
"121942","2345688","","2","0.5","11052","Beans, snap, green, raw","LB","0","NONE","226.8","3771",""
"121945","2345688","","5","307.8","21500000","Beef, ground, raw","GM","0","NONE","307.8","752",""
"121952","2345688","","12","27.3","11529","Tomatoes, red, ripe, raw, year round average","GM","0","NONE","27.3","3752",""
"121943","2345688","","3","200.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","200.0","101",""
"121941","2345688","","1","497.6","9277","Plantains, yellow, raw","GM","0","NONE","497.6","153",""
"121954","2345688","","14","17.5","10165","Pork, cured, salt pork, raw","GM","0","NONE","17.5","1552",""
"121946","2345688","","6","81.4","11547","Tomato products, canned, puree, without salt added","GM","0","NONE","81.4","3751",""
"121944","2345688","","4","86.9","82101000","Vegetable oil, NFS","GM","0","NONE","86.9","0",""
"121947","2345688","","7","6.4","11215","Garlic, raw","GM","0","NONE","6.4","0",""
"121951","2345688","","11","14.8","11333","Peppers, sweet, green, raw","GM","0","NONE","14.8","3785",""
"121960","2345689","","6","1.0","10070","Pork, fresh, shoulder, whole, separable lean and fat, raw","LB","0","NONE","453.6","1354",""
"121961","2345689","","7","91.0","11529","Tomatoes, red, ripe, raw, year round average","GM","0","NONE","91.0","3751",""
"121955","2345689","","1","7.5","11134","Cassava, raw","","62389","1/2 cup","772.5","3456",""
"121956","2345689","","2","0.5","1077","Milk, whole, 3.25% milkfat, with added vitamin D","C","10205","1 cup","122.0","2152",""
"121965","2345689","","11","66.5","9195","Olives, pickled, canned or bottled, green","GM","0","NONE","66.5","155",""
"121964","2345689","","10","1.0","11819","Peppers, hot chili, red, raw","","61652","1 pepper","45.0","3776",""
"121959","2345689","","5","5.5","2047","Salt, table, iodized","TS","10205","1 cup","33.0","0",""
"121966","2345689","","12","0.75","82101000","Vegetable oil, NFS","C","10205","1 cup","168.0","0",""
"121970","2345689","","16","10.0","2054","Capers, canned","GM","0","NONE","10.0","0",""
"121967","2345689","","13","0.1","11297","Parsley, fresh","GM","0","NONE","0.1","3776",""
"121968","2345689","","14","3.0","11165","Coriander (cilantro) leaves, raw","GM","0","NONE","3.0","0",""
"121963","2345689","","9","2.0","10141","Pork, cured, ham, center slice, country-style, separable lean only, raw","WO","0","NONE","56.7","1556",""
"121969","2345689","","15","74.0","11333","Peppers, sweet, green, raw","GM","0","NONE","74.0","3776",""
"121962","2345689","","8","110.0","11282","Onions, raw","GM","0","NONE","110.0","3456",""
"121957","2345689","","3","1.0","10165","Pork, cured, salt pork, raw","WO","0","NONE","28.35","1556",""
"121958","2345689","","4","4.0","11979","Peppers, jalapeno, raw","GM","0","NONE","4.0","3776",""
"121978","2345690","","8","182.0","11529","Tomatoes, red, ripe, raw, year round average","GM","0","NONE","182.0","3751",""
"121980","2345690","","10","1.0","10002","Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder), separable lean only, raw","LB","0","NONE","453.6","1354",""
"121985","2345690","","15","10.0","11979","Peppers, jalapeno, raw","GM","0","NONE","10.0","3776",""
"121971","2345690","","1","537.0","9277","Plantains, yellow, raw","GM","0","NONE","537.0","155",""
"121972","2345690","","2","1.0","11518","Taro, raw","LB","0","NONE","453.6","3456",""
"121982","2345690","","12","60.0","10165","Pork, cured, salt pork, raw","GM","0","NONE","60.0","1556",""
"121977","2345690","","7","148.0","11333","Peppers, sweet, green, raw","GM","0","NONE","148.0","3776",""
"121976","2345690","","6","110.0","11282","Onions, raw","GM","0","NONE","110.0","3456",""
"121987","2345690","","17","240.0","14411","Beverages, water, tap, drinking","GM","0","NONE","240.0","0",""
"121983","2345690","","13","155.0","16056","Chickpeas (garbanzo beans, bengal gram), mature seeds, raw","GM","0","NONE","155.0","502",""
"121979","2345690","","9","1.0","82101000","Vegetable oil, NFS","C","10205","1 cup","224.0","0",""
"121973","2345690","","3","1.0","1077","Milk, whole, 3.25% milkfat, with added vitamin D","C","10205","1 cup","244.0","0",""
"121984","2345690","","14","3.0","2012","Spices, coriander leaf, dried","GM","0","NONE","3.0","0",""
"121981","2345690","","11","60.0","10141","Pork, cured, ham, center slice, country-style, separable lean only, raw","GM","0","NONE","60.0","1556",""
"121974","2345690","","4","3.25","2047","Salt, table, iodized","TS","10205","1 cup","19.5","0",""
"121975","2345690","","5","34.8","9195","Olives, pickled, canned or bottled, green","GM","0","NONE","34.8","0",""
"121986","2345690","","16","3.0","2027","Spices, oregano, dried","GM","0","NONE","3.0","0",""
"121997","2345691","","10","1.0","74410110","Puerto Rican seasoning with ham","C","10205","1 cup","240.0","0",""
"121993","2345691","","6","1.0","19335","Sugars, granulated","TS","10205","1 cup","4.167","0",""
"121992","2345691","","5","3.0","81102010","Margarine, stick","TB","10205","1 cup","42.0","0",""
"121996","2345691","","9","155.9","21500000","Beef, ground, raw","GM","0","NONE","155.9","754",""
"121989","2345691","","2","322.4","11549","Tomato products, canned, sauce","GM","0","NONE","322.4","3751",""
"121994","2345691","","7","99.8","11282","Onions, raw","GM","0","NONE","99.8","3465",""
"121991","2345691","","4","1.0","2047","Salt, table, iodized","TS","10205","1 cup","6.0","0",""
"121988","2345691","","1","342.0","11109","Cabbage, raw","GM","0","NONE","342.0","3776",""
"121990","2345691","","3","1.0","14411","Beverages, water, tap, drinking","C","10205","1 cup","237.0","0",""
"121995","2345691","","8","155.9","10002","Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder), separable lean only, raw","GM","0","NONE","155.9","1406",""
"122000","2345692","","3","0.25","21500000","Beef, ground, raw","LB","0","NONE","113.4","754",""
"122004","2345692","","7","1.0","82104000","Olive oil","TB","10205","1 cup","14.0","0",""
"122002","2345692","","5","1.0","11215","Garlic, raw","","60581","1 clove","3.0","0",""
"122003","2345692","","6","2.0","9160","Lime juice, raw","TB","10205","1 cup","31.0","0",""
"122006","2345692","","9","0.125","2030","Spices, pepper, black","TS","22000","1 teaspoon","0.263","0",""
"121998","2345692","","1","670.0","11109","Cabbage, raw","GM","0","NONE","670.0","3774",""
"122007","2345692","","10","1.5","14411","Beverages, water, tap, drinking","C","10205","1 cup","355.5","0",""
"121999","2345692","","2","0.5","20044","Rice, white, long-grain, regular, raw, enriched","C","10205","1 cup","92.5","432",""
"122005","2345692","","8","0.25","2047","Salt, table, iodized","TS","10205","1 cup","1.5","0",""
"122001","2345692","","4","4.0","11549","Tomato products, canned, sauce","WO","0","NONE","113.4","3751",""
"122009","2345693","","2","1.0","21500100","Beef, ground","LB","0","NONE","453.6","770",""
"122019","2345693","","12","250.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","250.0","101",""
"122018","2345693","","11","0.5","11297","Parsley, fresh","C","10205","1 cup","30.0","0",""
"122008","2345693","","1","907.0","99997540","Eggplant, cooked, as ingredient","GM","0","NONE","907.0","0",""
"122016","2345693","","9","0.5","19335","Sugars, granulated","TS","10205","1 cup","2.083","0",""
"122011","2345693","","4","1.0","11283","Onions, cooked, boiled, drained, without salt","","60919","1 large","170.0","0",""
"122015","2345693","","8","0.25","2010","Spices, cinnamon, ground","TS","21000","1 tablespoon","0.65","0",""
"122012","2345693","","5","2.0","11215","Garlic, raw","","60581","1 clove","6.0","0",""
"122021","2345693","","14","0.5","1032","Cheese, parmesan, grated","C","10205","1 cup","50.0","0",""
"122010","2345693","","3","2.0","82101000","Vegetable oil, NFS","TB","10205","1 cup","28.0","0",""
"122022","2345693","","15","0.5","2047","Salt, table, iodized","TS","10205","1 cup","3.0","0",""
"122014","2345693","","7","1.0","11546","Tomato products, canned, paste, without salt added (Includes foods for USDA's Food Distribution Program)","TB","21000","1 tablespoon","16.0","0",""
"122020","2345693","","13","306.25","1117","Yogurt, plain, low fat","GM","0","NONE","306.25","0",""
"122017","2345693","","10","0.5","14411","Beverages, water, tap, drinking","C","10205","1 cup","118.5","0",""
"122013","2345693","","6","14.0","11531","Tomatoes, red, ripe, canned, packed in tomato juice","WO","0","NONE","396.9","3754",""
"122023","2345694","","1","100.0","14635","Beverages, vegetable and fruit juice blend, 100% juice, with added vitamins A, C, E","GM","0","NONE","100.0","0",""
"122026","2345695","","3","0.25","11100000","Milk, NFS","C","10205","1 cup","61.0","0",""
"122025","2345695","","2","50.0","100260","Spinach, baby","GM","0","NONE","50.0","0",""
"122027","2345695","","4","0.3333","61210000","Orange juice, 100%, NFS","C","30001","1 fl oz (no ice)","82.658","0",""
"122024","2345695","","1","118.0","9040","Bananas, ripe and slightly ripe, raw","GM","0","NONE","118.0","0",""
"122028","2345696","","1","118.0","9040","Bananas, ripe and slightly ripe, raw","GM","0","NONE","118.0","0",""
"122031","2345696","","4","0.3333","61210000","Orange juice, 100%, NFS","C","30001","1 fl oz (no ice)","82.658","0",""
"122030","2345696","","3","0.25","11100000","Milk, NFS","C","10205","1 cup","61.0","0",""
"122029","2345696","","2","50.0","100260","Spinach, baby","GM","0","NONE","50.0","0",""
"122032","2345696","","5","26.0","14066","Beverages, Protein powder whey based","GM","0","NONE","26.0","0",""
"122035","2345697","","3","0.25","11300100","Non-dairy milk, NFS","C","10205","1 cup","61.0","0",""
"122034","2345697","","2","50.0","100260","Spinach, baby","GM","0","NONE","50.0","0",""
"122033","2345697","","1","118.0","9040","Bananas, ripe and slightly ripe, raw","GM","0","NONE","118.0","0",""
"122036","2345697","","4","0.3333","61210000","Orange juice, 100%, NFS","C","30001","1 fl oz (no ice)","82.658","0",""
"122040","2345698","","4","0.3333","61210000","Orange juice, 100%, NFS","C","30001","1 fl oz (no ice)","82.658","0",""
"122038","2345698","","2","50.0","100260","Spinach, baby","GM","0","NONE","50.0","0",""
"122041","2345698","","5","26.0","14066","Beverages, Protein powder whey based","GM","0","NONE","26.0","0",""
"122037","2345698","","1","118.0","9040","Bananas, ripe and slightly ripe, raw","GM","0","NONE","118.0","0",""
"122039","2345698","","3","0.25","11300100","Non-dairy milk, NFS","C","10205","1 cup","61.0","0",""
"122042","2345699","","1","100.0","9508","Fruit juice smoothie, NAKED JUICE, GREEN MACHINE","GM","0","NONE","100.0","0",""
"122045","2345700","","3","144.0","61210000","Orange juice, 100%, NFS","GM","0","NONE","144.0","0",""
"122043","2345700","","1","118.0","9040","Bananas, ripe and slightly ripe, raw","GM","0","NONE","118.0","0",""
"122044","2345700","","2","50.0","100260","Spinach, baby","GM","0","NONE","50.0","0",""
"122047","2345701","","2","50.0","100260","Spinach, baby","GM","0","NONE","50.0","0",""
"122046","2345701","","1","118.0","9037","Avocados, raw, all commercial varieties","GM","0","NONE","118.0","0",""
